Path,Name,Ext,SizeMB,Modified,Hash,Suspicious
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\pandas.libs\msvcp140-a4c2229bdc2a2a630acdc095b4d86008.dll,msvcp140-a4c2229bdc2a2a630acdc095b4d86008.dll,.dll,0.55,2025-10-30 17:27,a4c2229bdc2a2a630acdc095b4d86008e5c3e3bc7773174354f3da4f5beb9cde,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\pythonwin\mfc140u.dll,mfc140u.dll,.dll,5.4,2025-10-30 17:25,643ce7fe6a203c53a96a00f272a1a5b42d5b0c320c84364a6fe866307a19bb65,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\pythonwin\Pythonwin.exe,Pythonwin.exe,.exe,0.06,2025-10-30 17:25,0c981044083abfc9d031081ffdceb2691db7cfa04a2fb9e467e6b73ee0a072ad,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\pythonwin\scintilla.dll,scintilla.dll,.dll,1.43,2025-10-30 17:25,762023d868c469c9275c4a6c2152ed093f14963740ced1a981ff2fdfe44b2e6b,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\pywin32_system32\pythoncom314.dll,pythoncom314.dll,.dll,0.66,2025-10-30 17:25,4f56f39e866d4e9c67c1bae3cbbe92a1fe70391799c1cfcb13b0d94e56c14941,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\pywin32_system32\pywintypes314.dll,pywintypes314.dll,.dll,0.13,2025-10-30 17:25,74f036548f3321d312205085662b2b92c0654354a718a41c44e02fd4e01fedb9,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\win32\perfmondata.dll,perfmondata.dll,.dll,0.02,2025-10-30 17:25,d43d9b2c46bfecca6d5878841e6399c3be0330f56c21b5c310fc7d922fcb7557,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\win32\pythonservice.exe,pythonservice.exe,.exe,0.02,2025-10-30 17:25,24b0792f9fb9a75619ade84c269b03190bc4856ec6c38d7ad3c356a219829048,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\pip\_vendor\distlib\t32.exe,t32.exe,.exe,0.09,2025-10-30 17:23,6b4195e640a85ac32eb6f9628822a622057df1e459df7c17a12f97aeabc9415b,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\pip\_vendor\distlib\t64-arm.exe,t64-arm.exe,.exe,0.17,2025-10-30 17:23,ebc4c06b7d95e74e315419ee7e88e1d0f71e9e9477538c00a93a9ff8c66a6cfc,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\pip\_vendor\distlib\t64.exe,t64.exe,.exe,0.1,2025-10-30 17:23,81a618f21cb87db9076134e70388b6e9cb7c2106739011b6a51772d22cae06b7,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\pip\_vendor\distlib\w32.exe,w32.exe,.exe,0.09,2025-10-30 17:23,47872cc77f8e18cf642f868f23340a468e537e64521d9a3a416c8b84384d064b,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\pip\_vendor\distlib\w64-arm.exe,w64-arm.exe,.exe,0.16,2025-10-30 17:23,c5dc9884a8f458371550e09bd396e5418bf375820a31b9899f6499bf391c7b2e,NO
C:\Users\Admin\Desktop\windows-log-hunter\venv\Lib\site-packages\pip\_vendor\distlib\w64.exe,w64.exe,.exe,0.1,2025-10-30 17:23,7a319ffaba23a017d7b1e18ba726ba6c54c53d6446db55f92af53c279894f8ad,NO
C:\Users\Admin\Desktop\windows-log-hunter\.venv\Scripts\python.exe,python.exe,.exe,0.24,2025-10-07 11:17,7bcdf892816a8d651e89f008cfc2f1544a41f13089af70a227b9fc54ced8551f,NO
C:\Users\Admin\Desktop\windows-log-hunter\.venv\Scripts\pythonw.exe,pythonw.exe,.exe,0.24,2025-10-07 11:17,a23c852a5d2303784c42888745a9376f741a939e3c3b04ef4cd9f3fc7e2a89df,NO
C:\Users\Admin\Desktop\windows-log-hunter\.venv\Lib\site-packages\pip\_vendor\distlib\t32.exe,t32.exe,.exe,0.09,2025-10-30 17:21,6b4195e640a85ac32eb6f9628822a622057df1e459df7c17a12f97aeabc9415b,NO
C:\Users\Admin\Desktop\windows-log-hunter\.venv\Lib\site-packages\pip\_vendor\distlib\t64-arm.exe,t64-arm.exe,.exe,0.17,2025-10-30 17:21,ebc4c06b7d95e74e315419ee7e88e1d0f71e9e9477538c00a93a9ff8c66a6cfc,NO
C:\Users\Admin\Desktop\windows-log-hunter\.venv\Lib\site-packages\pip\_vendor\distlib\t64.exe,t64.exe,.exe,0.1,2025-10-30 17:21,81a618f21cb87db9076134e70388b6e9cb7c2106739011b6a51772d22cae06b7,NO
C:\Users\Admin\Desktop\windows-log-hunter\.venv\Lib\site-packages\pip\_vendor\distlib\w32.exe,w32.exe,.exe,0.09,2025-10-30 17:21,47872cc77f8e18cf642f868f23340a468e537e64521d9a3a416c8b84384d064b,NO
C:\Users\Admin\Desktop\windows-log-hunter\.venv\Lib\site-packages\pip\_vendor\distlib\w64-arm.exe,w64-arm.exe,.exe,0.16,2025-10-30 17:21,c5dc9884a8f458371550e09bd396e5418bf375820a31b9899f6499bf391c7b2e,NO
C:\Users\Admin\Desktop\windows-log-hunter\.venv\Lib\site-packages\pip\_vendor\distlib\w64.exe,w64.exe,.exe,0.1,2025-10-30 17:21,7a319ffaba23a017d7b1e18ba726ba6c54c53d6446db55f92af53c279894f8ad,NO
C:\Users\Admin\Desktop\scanner\venv\Scripts\python.exe,python.exe,.exe,0.24,2025-10-07 11:17,7bcdf892816a8d651e89f008cfc2f1544a41f13089af70a227b9fc54ced8551f,NO
C:\Users\Admin\Desktop\scanner\venv\Scripts\pythonw.exe,pythonw.exe,.exe,0.24,2025-10-07 11:17,a23c852a5d2303784c42888745a9376f741a939e3c3b04ef4cd9f3fc7e2a89df,NO
C:\Users\Admin\Desktop\scanner\venv\Lib\site-packages\pip\_vendor\distlib\t32.exe,t32.exe,.exe,0.09,2025-10-29 13:07,6b4195e640a85ac32eb6f9628822a622057df1e459df7c17a12f97aeabc9415b,NO
