Time,ID,Type,Source,Message
2025-10-30 18:10:48,4625,16,Microsoft-Windows-Security-Auditing,
2025-10-30 18:10:39,4625,16,Microsoft-Windows-Security-Auditing,
2025-10-30 18:01:57,4625,16,Microsoft-Windows-Security-Auditing,
