Path,Name,Ext,SizeMB,Modified,Hash,Suspicious
C:\Windows\System32\fvecerts.dll,fvecerts.dll,.dll,0.09,2025-10-29 08:03,,NO
C:\Windows\System32\fvecpl.dll,fvecpl.dll,.dll,0.36,2025-07-22 23:38,,NO
C:\Windows\System32\fvenotify.exe,fvenotify.exe,.exe,0.21,2025-06-22 13:25,,NO
C:\Windows\System32\fveprompt.exe,fveprompt.exe,.exe,0.18,2025-06-22 13:25,,NO
C:\Windows\System32\fveskybackup.dll,fveskybackup.dll,.dll,0.3,2025-10-29 08:04,,NO
C:\Windows\System32\fveui.dll,fveui.dll,.dll,0.36,2025-10-29 08:04,,NO
C:\Windows\System32\fvewiz.dll,fvewiz.dll,.dll,0.86,2025-10-29 08:04,,NO
C:\Windows\System32\fwbase.dll,fwbase.dll,.dll,0.27,2025-10-29 08:09,,NO
C:\Windows\System32\fwcfg.dll,fwcfg.dll,.dll,0.08,2025-06-22 13:22,,NO
C:\Windows\System32\fwmdmcsp.dll,fwmdmcsp.dll,.dll,0.26,2025-10-29 07:56,,NO
C:\Windows\System32\fwpolicyiomgr.dll,fwpolicyiomgr.dll,.dll,0.38,2025-10-29 08:09,,NO
C:\Windows\System32\FWPUCLNT.DLL,FWPUCLNT.DLL,.dll,0.52,2025-10-29 08:01,,NO
C:\Windows\System32\FwRemoteSvr.dll,FwRemoteSvr.dll,.dll,0.2,2025-10-29 07:53,,NO
C:\Windows\System32\FXSAPI.dll,FXSAPI.dll,.dll,0.34,2025-10-29 07:57,,NO
C:\Windows\System32\FXSCOM.dll,FXSCOM.dll,.dll,0.14,2025-10-29 07:57,,NO
C:\Windows\System32\FXSCOMEX.dll,FXSCOMEX.dll,.dll,0.62,2025-10-29 07:57,,NO
C:\Windows\System32\FXSCOMPOSE.dll,FXSCOMPOSE.dll,.dll,0.49,2025-10-29 07:57,,NO
C:\Windows\System32\FXSCOMPOSERES.dll,FXSCOMPOSERES.dll,.dll,0.04,2025-10-29 07:57,,NO
C:\Windows\System32\FXSCOVER.exe,FXSCOVER.exe,.exe,0.27,2025-10-29 07:57,,NO
C:\Windows\System32\FXSEVENT.dll,FXSEVENT.dll,.dll,0.02,2025-06-22 13:27,,NO
C:\Windows\System32\FXSMON.dll,FXSMON.dll,.dll,0.1,2025-10-29 07:57,,NO
C:\Windows\System32\FXSRESM.dll,FXSRESM.dll,.dll,0.89,2025-06-22 13:27,,NO
C:\Windows\System32\FXSROUTE.dll,FXSROUTE.dll,.dll,0.13,2025-10-29 07:57,,NO
C:\Windows\System32\FXSST.dll,FXSST.dll,.dll,0.88,2025-10-29 07:57,,NO
C:\Windows\System32\FXSSVC.exe,FXSSVC.exe,.exe,0.68,2025-10-29 07:57,,NO
C:\Windows\System32\FXST30.dll,FXST30.dll,.dll,0.3,2025-10-29 07:57,,NO
C:\Windows\System32\FXSTIFF.dll,FXSTIFF.dll,.dll,0.46,2025-10-29 07:57,,NO
C:\Windows\System32\FXSUNATD.exe,FXSUNATD.exe,.exe,0.07,2025-10-29 07:57,,NO
C:\Windows\System32\FXSUTILITY.dll,FXSUTILITY.dll,.dll,0.23,2025-10-29 07:57,,NO
C:\Windows\System32\GameBarPresenceWriter.exe,GameBarPresenceWriter.exe,.exe,0.36,2025-06-22 13:23,,NO
C:\Windows\System32\GameBarPresenceWriter.proxy.dll,GameBarPresenceWriter.proxy.dll,.dll,0.04,2025-06-22 13:23,,NO
C:\Windows\System32\GameChatOverlayExt.dll,GameChatOverlayExt.dll,.dll,0.04,2025-06-22 13:23,,NO
C:\Windows\System32\GameChatTranscription.dll,GameChatTranscription.dll,.dll,0.15,2025-10-29 08:09,,NO
C:\Windows\System32\GameInput.dll,GameInput.dll,.dll,0.41,2025-10-29 07:53,,NO
C:\Windows\System32\GameInputSvc.exe,GameInputSvc.exe,.exe,0.08,2025-10-29 07:53,,NO
C:\Windows\System32\gamemode.dll,gamemode.dll,.dll,0.11,2025-10-29 08:09,,NO
C:\Windows\System32\GamePanel.exe,GamePanel.exe,.exe,1.27,2025-08-29 22:09,,NO
C:\Windows\System32\GamePanelExternalHook.dll,GamePanelExternalHook.dll,.dll,0.04,2025-06-22 13:23,,NO
C:\Windows\System32\gamestreamingext.dll,gamestreamingext.dll,.dll,0.03,2024-04-01 10:22,,NO
C:\Windows\System32\gameux.dll,gameux.dll,.dll,0.05,2024-04-01 10:22,,NO
C:\Windows\System32\gamingtcui.dll,gamingtcui.dll,.dll,0.2,2025-06-22 13:09,,NO
C:\Windows\System32\gcdef.dll,gcdef.dll,.dll,0.14,2025-06-22 13:21,,NO
C:\Windows\System32\gdi32.dll,gdi32.dll,.dll,0.18,2025-10-29 07:58,,NO
C:\Windows\System32\gdi32full.dll,gdi32full.dll,.dll,1.18,2025-10-29 07:58,,NO
C:\Windows\System32\GdiPlus.dll,GdiPlus.dll,.dll,1.84,2025-10-29 08:09,,NO
C:\Windows\System32\generaltel.dll,generaltel.dll,.dll,0.52,2025-10-29 07:55,,NO
C:\Windows\System32\genpix.dll,genpix.dll,.dll,0.14,2025-10-29 07:55,,NO
C:\Windows\System32\GenValObj.exe,GenValObj.exe,.exe,0.63,2025-06-25 12:33,,NO
C:\Windows\System32\Geocommon.dll,Geocommon.dll,.dll,0.09,2025-08-29 21:59,,NO
C:\Windows\System32\Geolocation.dll,Geolocation.dll,.dll,0.45,2025-10-29 07:58,,NO
C:\Windows\System32\getmac.exe,getmac.exe,.exe,0.1,2024-04-01 10:22,,NO
C:\Windows\System32\getuname.dll,getuname.dll,.dll,0.03,2024-04-01 10:22,,NO
C:\Windows\System32\glmf32.dll,glmf32.dll,.dll,0.5,2025-06-22 13:22,,NO
C:\Windows\System32\globinputhost.dll,globinputhost.dll,.dll,0.2,2025-10-29 07:59,,NO
C:\Windows\System32\glu32.dll,glu32.dll,.dll,0.17,2025-06-22 13:22,,NO
C:\Windows\System32\gmsaclient.dll,gmsaclient.dll,.dll,0.1,2025-10-29 08:04,,NO
C:\Windows\System32\gpapi.dll,gpapi.dll,.dll,0.2,2025-10-29 07:58,,NO
C:\Windows\System32\GPCSEWrapperCsp.dll,GPCSEWrapperCsp.dll,.dll,0.12,2025-10-29 07:56,,NO
C:\Windows\System32\gpedit.dll,gpedit.dll,.dll,0.64,2025-10-29 07:58,,NO
C:\Windows\System32\gpprefcl.dll,gpprefcl.dll,.dll,0.7,2025-10-29 07:58,,NO
C:\Windows\System32\gpprnext.dll,gpprnext.dll,.dll,0.06,2025-08-29 22:03,,NO
C:\Windows\System32\gpresult.exe,gpresult.exe,.exe,0.28,2025-10-29 07:58,,NO
C:\Windows\System32\gpscript.dll,gpscript.dll,.dll,0.12,2025-10-29 07:58,,NO
C:\Windows\System32\gpscript.exe,gpscript.exe,.exe,0.11,2025-10-29 07:58,,NO
C:\Windows\System32\gpsvc.dll,gpsvc.dll,.dll,1.28,2025-10-29 07:58,,NO
C:\Windows\System32\gptext.dll,gptext.dll,.dll,0.05,2025-06-22 13:14,,NO
C:\Windows\System32\gpupdate.exe,gpupdate.exe,.exe,0.08,2025-10-29 07:58,,NO
C:\Windows\System32\GraphicsCapture.dll,GraphicsCapture.dll,.dll,0.24,2025-10-29 07:58,,NO
C:\Windows\System32\GraphicsPerfSvc.dll,GraphicsPerfSvc.dll,.dll,0.27,2025-10-29 07:57,,NO
C:\Windows\System32\grpconv.exe,grpconv.exe,.exe,0.04,2024-04-01 10:22,,NO
C:\Windows\System32\hal.dll,hal.dll,.dll,0.03,2024-04-01 10:22,,NO
C:\Windows\System32\HalExtIntcLpioDMA.dll,HalExtIntcLpioDMA.dll,.dll,0.06,2025-06-25 12:24,,NO
C:\Windows\System32\HalExtIntcPseDMA.dll,HalExtIntcPseDMA.dll,.dll,0.06,2025-06-25 12:24,,NO
C:\Windows\System32\HalExtPL080.dll,HalExtPL080.dll,.dll,0.06,2025-06-25 12:24,,NO
C:\Windows\System32\HanjaDS.dll,HanjaDS.dll,.dll,0.09,2025-06-22 13:15,,NO
C:\Windows\System32\hascsp.dll,hascsp.dll,.dll,0.15,2025-10-29 07:58,,NO
C:\Windows\System32\HashtagDS.dll,HashtagDS.dll,.dll,0.14,2025-10-29 07:59,,NO
C:\Windows\System32\hbaapi.dll,hbaapi.dll,.dll,0.11,2024-04-01 10:22,,NO
C:\Windows\System32\hcproviders.dll,hcproviders.dll,.dll,0.09,2025-06-22 13:14,,NO
C:\Windows\System32\HdcpHandler.dll,HdcpHandler.dll,.dll,0.08,2025-06-22 13:21,,NO
C:\Windows\System32\hdwwiz.exe,hdwwiz.exe,.exe,0.08,2024-04-01 10:22,,NO
C:\Windows\System32\HeatCore.dll,HeatCore.dll,.dll,0.39,2025-10-29 07:58,,NO
C:\Windows\System32\help.exe,help.exe,.exe,0.03,2024-04-01 10:22,,NO
C:\Windows\System32\HelpPaneProxy.dll,HelpPaneProxy.dll,.dll,0.09,2025-08-29 21:58,,NO
C:\Windows\System32\hgcpl.dll,hgcpl.dll,.dll,0.21,2025-10-29 07:58,,NO
C:\Windows\System32\hhsetup.dll,hhsetup.dll,.dll,0.08,2025-06-22 13:21,,NO
C:\Windows\System32\hid.dll,hid.dll,.dll,0.06,2025-06-22 13:15,,NO
C:\Windows\System32\HidCfu.dll,HidCfu.dll,.dll,0.34,2025-10-29 07:51,,NO
C:\Windows\System32\hidserv.dll,hidserv.dll,.dll,0.07,2025-06-27 11:23,,NO
C:\Windows\System32\hlink.dll,hlink.dll,.dll,0.16,2025-10-29 07:58,,NO
C:\Windows\System32\hmkd.dll,hmkd.dll,.dll,0.11,2025-10-29 08:04,,NO
C:\Windows\System32\hnetcfg.dll,hnetcfg.dll,.dll,0.45,2025-08-29 21:59,,NO
C:\Windows\System32\HNetCfgClient.dll,HNetCfgClient.dll,.dll,0.27,2025-08-29 21:58,,NO
C:\Windows\System32\hnetmon.dll,hnetmon.dll,.dll,0.09,2025-06-22 13:21,,NO
C:\Windows\System32\HOSTNAME.EXE,HOSTNAME.EXE,.exe,0.04,2025-06-22 13:20,,NO
C:\Windows\System32\hotpatchutil.dll,hotpatchutil.dll,.dll,0.09,2025-10-29 07:58,,NO
C:\Windows\System32\hotplug.dll,hotplug.dll,.dll,0.12,2025-06-22 13:16,,NO
C:\Windows\System32\hpatchmon.dll,hpatchmon.dll,.dll,0.15,2025-10-29 07:58,,NO
C:\Windows\System32\HPIMMA64.dll,HPIMMA64.dll,.dll,0.97,2020-10-28 21:31,,NO
C:\Windows\System32\HrtfApo.dll,HrtfApo.dll,.dll,0.15,2025-10-29 07:53,,NO
C:\Windows\System32\HrtfDspCpu.dll,HrtfDspCpu.dll,.dll,2.1,2025-06-22 13:08,,NO
C:\Windows\System32\hspapi.dll,hspapi.dll,.dll,0.1,2025-10-29 07:58,,NO
C:\Windows\System32\httpapi.dll,httpapi.dll,.dll,0.1,2025-10-29 07:58,,NO
C:\Windows\System32\httpprxc.dll,httpprxc.dll,.dll,0.05,2025-08-29 21:58,,NO
C:\Windows\System32\httpprxm.dll,httpprxm.dll,.dll,0.14,2025-10-29 07:58,,NO
C:\Windows\System32\httpprxp.dll,httpprxp.dll,.dll,0.04,2024-04-01 10:22,,NO
C:\Windows\System32\HttpsDataSource.dll,HttpsDataSource.dll,.dll,0.29,2025-10-29 07:58,,NO
C:\Windows\System32\htui.dll,htui.dll,.dll,0.06,2025-06-22 13:16,,NO
C:\Windows\System32\hvax64.exe,hvax64.exe,.exe,1.88,2025-10-29 07:52,,NO
C:\Windows\System32\hvhostsvc.dll,hvhostsvc.dll,.dll,0.1,2025-10-29 07:52,,NO
C:\Windows\System32\hvix64.exe,hvix64.exe,.exe,1.96,2025-10-29 07:52,,NO
C:\Windows\System32\hvloader.dll,hvloader.dll,.dll,0.22,2025-10-29 07:52,,NO
C:\Windows\System32\hvsievaluator.exe,hvsievaluator.exe,.exe,0.18,2025-10-29 07:58,,NO
C:\Windows\System32\HvsiManagementApi.dll,HvsiManagementApi.dll,.dll,0.14,2025-10-29 07:58,,NO
C:\Windows\System32\HvSocket.dll,HvSocket.dll,.dll,0.07,2025-06-22 13:23,,NO
C:\Windows\System32\hwreqchk.dll,hwreqchk.dll,.dll,0.42,2025-10-29 07:58,,NO
C:\Windows\System32\IA2ComProxy.dll,IA2ComProxy.dll,.dll,0.06,2024-04-01 10:22,,NO
C:\Windows\System32\ias.dll,ias.dll,.dll,0.06,2025-06-22 13:21,,NO
C:\Windows\System32\iasacct.dll,iasacct.dll,.dll,0.16,2025-10-29 08:01,,NO
C:\Windows\System32\iasads.dll,iasads.dll,.dll,0.09,2025-08-29 22:01,,NO
C:\Windows\System32\iasdatastore.dll,iasdatastore.dll,.dll,0.1,2025-08-29 22:01,,NO
C:\Windows\System32\iashlpr.dll,iashlpr.dll,.dll,0.12,2025-06-22 13:21,,NO
C:\Windows\System32\IasMigPlugin.dll,IasMigPlugin.dll,.dll,0.51,2025-08-29 22:01,,NO
C:\Windows\System32\iasnap.dll,iasnap.dll,.dll,0.15,2025-06-22 13:21,,NO
C:\Windows\System32\iaspolcy.dll,iaspolcy.dll,.dll,0.08,2025-06-22 13:21,,NO
C:\Windows\System32\iasrad.dll,iasrad.dll,.dll,0.25,2025-08-29 22:01,,NO
C:\Windows\System32\iasrecst.dll,iasrecst.dll,.dll,0.17,2025-08-29 22:01,,NO
C:\Windows\System32\iassam.dll,iassam.dll,.dll,0.26,2025-06-22 13:21,,NO
C:\Windows\System32\iassdo.dll,iassdo.dll,.dll,0.41,2025-08-29 22:01,,NO
C:\Windows\System32\iassvcs.dll,iassvcs.dll,.dll,0.17,2025-06-22 13:21,,NO
C:\Windows\System32\icacls.exe,icacls.exe,.exe,0.06,2025-06-22 13:20,,NO
C:\Windows\System32\icfupgd.dll,icfupgd.dll,.dll,0.17,2025-09-10 03:20,,NO
C:\Windows\System32\icm32.dll,icm32.dll,.dll,0.28,2025-06-22 13:10,,NO
C:\Windows\System32\icmp.dll,icmp.dll,.dll,0.01,2024-04-01 10:22,,NO
C:\Windows\System32\icmui.dll,icmui.dll,.dll,0.05,2025-06-22 13:14,,NO
C:\Windows\System32\IconCodecService.dll,IconCodecService.dll,.dll,0.04,2024-04-01 10:22,,NO
C:\Windows\System32\icsigd.dll,icsigd.dll,.dll,0.09,2025-06-22 13:21,,NO
C:\Windows\System32\icsunattend.exe,icsunattend.exe,.exe,0.05,2025-06-25 12:33,,NO
C:\Windows\System32\icsvc.dll,icsvc.dll,.dll,0.33,2025-10-29 07:52,,NO
C:\Windows\System32\icsvcext.dll,icsvcext.dll,.dll,0.14,2025-10-29 07:52,,NO
C:\Windows\System32\icsvcvss.dll,icsvcvss.dll,.dll,0.32,2025-08-29 21:52,,NO
C:\Windows\System32\icu.dll,icu.dll,.dll,2.64,2025-10-29 07:59,,NO
C:\Windows\System32\icuin.dll,icuin.dll,.dll,0.03,2025-06-22 13:11,,NO
C:\Windows\System32\icuuc.dll,icuuc.dll,.dll,0.04,2025-06-22 13:11,,NO
C:\Windows\System32\IdCtrls.dll,IdCtrls.dll,.dll,0.16,2025-10-29 07:58,,NO
C:\Windows\System32\IDStore.dll,IDStore.dll,.dll,0.17,2025-10-29 08:04,,NO
C:\Windows\System32\ie4uinit.exe,ie4uinit.exe,.exe,0.27,2025-10-29 07:59,,NO
C:\Windows\System32\ie4ushowIE.exe,ie4ushowIE.exe,.exe,0.12,2025-10-29 07:59,,NO
C:\Windows\System32\IEAdvpack.dll,IEAdvpack.dll,.dll,0.17,2025-06-22 13:21,,NO
C:\Windows\System32\ieapfltr.dll,ieapfltr.dll,.dll,0.87,2025-10-29 07:58,,NO
C:\Windows\System32\iedkcs32.dll,iedkcs32.dll,.dll,0.41,2025-08-29 21:58,,NO
C:\Windows\System32\ieframe.dll,ieframe.dll,.dll,7.12,2025-10-29 07:59,,NO
C:\Windows\System32\iemigplugin.dll,iemigplugin.dll,.dll,0.09,2025-10-01 02:34,,NO
C:\Windows\System32\iepeers.dll,iepeers.dll,.dll,0.14,2025-08-29 21:58,,NO
C:\Windows\System32\ieproxy.dll,ieproxy.dll,.dll,0.75,2025-06-22 13:21,,NO
C:\Windows\System32\IEProxyDesktop.dll,IEProxyDesktop.dll,.dll,0.07,2024-04-01 10:22,,NO
C:\Windows\System32\iernonce.dll,iernonce.dll,.dll,0.07,2025-06-22 13:21,,NO
C:\Windows\System32\iertutil.dll,iertutil.dll,.dll,2.79,2025-10-29 07:59,,NO
C:\Windows\System32\IESettingSync.exe,IESettingSync.exe,.exe,0.53,2025-10-29 07:59,,NO
C:\Windows\System32\iesetup.dll,iesetup.dll,.dll,0.1,2025-06-22 13:21,,NO
C:\Windows\System32\iesysprep.dll,iesysprep.dll,.dll,0.07,2025-06-22 13:22,,NO
C:\Windows\System32\ieui.dll,ieui.dll,.dll,0.61,2025-10-29 07:59,,NO
C:\Windows\System32\ieUnatt.exe,ieUnatt.exe,.exe,0.1,2025-06-22 13:21,,NO
C:\Windows\System32\iexpress.exe,iexpress.exe,.exe,0.19,2025-10-29 07:59,,NO
C:\Windows\System32\ifmon.dll,ifmon.dll,.dll,0.06,2025-06-22 13:20,,NO
C:\Windows\System32\ifsutil.dll,ifsutil.dll,.dll,0.25,2025-10-29 07:58,,NO
C:\Windows\System32\ifsutilx.dll,ifsutilx.dll,.dll,0.04,2024-04-01 10:22,,NO
C:\Windows\System32\IHDS.dll,IHDS.dll,.dll,0.21,2025-10-29 07:59,,NO
C:\Windows\System32\IKEEXT.DLL,IKEEXT.DLL,.dll,1.54,2025-10-29 08:01,,NO
C:\Windows\System32\imagehlp.dll,imagehlp.dll,.dll,0.13,2025-06-25 12:28,,NO
C:\Windows\System32\imageres.dll,imageres.dll,.dll,0.01,2025-06-27 11:23,,NO
C:\Windows\System32\imagesp1.dll,imagesp1.dll,.dll,0.01,2024-04-01 10:22,,NO
C:\Windows\System32\imapi.dll,imapi.dll,.dll,0.16,2025-06-22 13:21,,NO
C:\Windows\System32\imapi2.dll,imapi2.dll,.dll,0.5,2025-08-29 21:58,,NO
C:\Windows\System32\imapi2fs.dll,imapi2fs.dll,.dll,0.8,2025-08-29 21:58,,NO
C:\Windows\System32\ime_textinputhelpers.dll,ime_textinputhelpers.dll,.dll,0.13,2025-10-29 07:53,,NO
C:\Windows\System32\imgutil.dll,imgutil.dll,.dll,0.08,2025-08-29 21:58,,NO
C:\Windows\System32\imm32.dll,imm32.dll,.dll,0.2,2025-10-29 07:59,,NO
C:\Windows\System32\immersivetpmvscmgrsvr.exe,immersivetpmvscmgrsvr.exe,.exe,0.14,2025-06-22 13:16,,NO
C:\Windows\System32\ImplatSetup.dll,ImplatSetup.dll,.dll,0.15,2025-06-25 12:31,,NO
C:\Windows\System32\IndexedDbLegacy.dll,IndexedDbLegacy.dll,.dll,0.28,2025-10-29 07:59,,NO
C:\Windows\System32\inetcomm.dll,inetcomm.dll,.dll,1.06,2025-10-29 08:00,,NO
C:\Windows\System32\inetmib1.dll,inetmib1.dll,.dll,0.09,2025-06-22 13:20,,NO
C:\Windows\System32\inetpp.dll,inetpp.dll,.dll,0.23,2025-10-29 08:02,,NO
C:\Windows\System32\inetppui.dll,inetppui.dll,.dll,0.08,2025-10-29 08:02,,NO
C:\Windows\System32\INETRES.dll,INETRES.dll,.dll,0.09,2025-10-01 02:34,,NO
C:\Windows\System32\InfDefaultInstall.exe,InfDefaultInstall.exe,.exe,0.04,2024-04-01 10:22,,NO
C:\Windows\System32\InkEd.dll,InkEd.dll,.dll,0.27,2025-08-29 22:06,,NO
C:\Windows\System32\InkObjCore.dll,InkObjCore.dll,.dll,0.88,2025-08-29 22:08,,NO
C:\Windows\System32\InprocLogger.dll,InprocLogger.dll,.dll,0.09,2025-06-22 13:27,,NO
C:\Windows\System32\input.dll,input.dll,.dll,0.4,2025-10-29 08:06,,NO
C:\Windows\System32\InputCloudStore.dll,InputCloudStore.dll,.dll,0.3,2025-10-29 07:53,,NO
C:\Windows\System32\InputController.dll,InputController.dll,.dll,0.09,2025-06-22 13:23,,NO
C:\Windows\System32\InputHost.dll,InputHost.dll,.dll,1.9,2025-10-29 08:02,,NO
C:\Windows\System32\InputInjectionBroker.dll,InputInjectionBroker.dll,.dll,0.16,2025-10-29 07:59,,NO
C:\Windows\System32\InputLocaleManager.dll,InputLocaleManager.dll,.dll,0.1,2025-10-29 07:59,,NO
C:\Windows\System32\InputService.dll,InputService.dll,.dll,4.82,2025-10-29 07:59,,NO
C:\Windows\System32\InputSwitch.dll,InputSwitch.dll,.dll,0.83,2025-10-29 07:59,,NO
C:\Windows\System32\InputSwitchToastHandler.exe,InputSwitchToastHandler.exe,.exe,0.13,2025-10-29 07:59,,NO
C:\Windows\System32\InputViewExperience.dll,InputViewExperience.dll,.dll,0.08,2025-06-25 12:25,,NO
C:\Windows\System32\inseng.dll,inseng.dll,.dll,0.14,2025-06-22 13:21,,NO
C:\Windows\System32\installmon.dll,installmon.dll,.dll,0.48,2025-10-29 07:53,,NO
C:\Windows\System32\InstallService.dll,InstallService.dll,.dll,2.89,2025-10-29 08:05,,NO
C:\Windows\System32\InstallServiceTasks.dll,InstallServiceTasks.dll,.dll,0.41,2025-10-29 08:05,,NO
C:\Windows\System32\intel_gfx_api-x64.dll,intel_gfx_api-x64.dll,.dll,0.58,2025-06-18 00:23,,NO
C:\Windows\System32\internetmail.dll,internetmail.dll,.dll,0.76,2025-06-22 13:27,,NO
C:\Windows\System32\InternetMailCsp.dll,InternetMailCsp.dll,.dll,0.1,2025-08-29 21:59,,NO
C:\Windows\System32\invagent.dll,invagent.dll,.dll,0.48,2025-10-29 07:53,,NO
C:\Windows\System32\InventorySvc.dll,InventorySvc.dll,.dll,0.38,2025-10-29 07:53,,NO
C:\Windows\System32\iologmsg.dll,iologmsg.dll,.dll,0.01,2025-06-25 12:30,,NO
C:\Windows\System32\IoTAssignedAccessLockFramework.dll,IoTAssignedAccessLockFramework.dll,.dll,0.2,2025-08-29 21:52,,NO
C:\Windows\System32\iotstartup.exe,iotstartup.exe,.exe,0.16,2025-06-25 12:31,,NO
C:\Windows\System32\ipconfig.exe,ipconfig.exe,.exe,0.06,2025-10-29 07:59,,NO
C:\Windows\System32\IPHLPAPI.DLL,IPHLPAPI.DLL,.dll,0.21,2025-10-29 08:06,,NO
C:\Windows\System32\iphlpsvc.dll,iphlpsvc.dll,.dll,0.85,2025-10-29 07:59,,NO
C:\Windows\System32\ipnathlp.dll,ipnathlp.dll,.dll,0.74,2025-10-29 08:05,,NO
C:\Windows\System32\IpNatHlpClient.dll,IpNatHlpClient.dll,.dll,0.06,2024-04-01 10:22,,NO
C:\Windows\System32\IppCommon.dll,IppCommon.dll,.dll,0.41,2025-10-29 07:59,,NO
C:\Windows\System32\IppCommonProxy.dll,IppCommonProxy.dll,.dll,0.04,2025-06-22 13:16,,NO
C:\Windows\System32\iprtprio.dll,iprtprio.dll,.dll,0.03,2025-10-29 08:03,,NO
C:\Windows\System32\iprtrmgr.dll,iprtrmgr.dll,.dll,0.58,2025-10-29 08:03,,NO
C:\Windows\System32\ipsecsnp.dll,ipsecsnp.dll,.dll,0.36,2025-08-29 22:01,,NO
C:\Windows\System32\IPSECSVC.DLL,IPSECSVC.DLL,.dll,0.41,2025-08-29 22:01,,NO
C:\Windows\System32\ipsmsnap.dll,ipsmsnap.dll,.dll,0.47,2025-08-29 22:01,,NO
C:\Windows\System32\ipxlatcfg.dll,ipxlatcfg.dll,.dll,0.14,2025-10-29 07:59,,NO
C:\Windows\System32\iri.dll,iri.dll,.dll,0.07,2024-04-01 10:22,,NO
C:\Windows\System32\iscsicli.exe,iscsicli.exe,.exe,0.07,2025-10-29 07:59,,NO
C:\Windows\System32\iscsicpl.dll,iscsicpl.dll,.dll,0.13,2025-08-29 21:59,,NO
C:\Windows\System32\iscsicpl.exe,iscsicpl.exe,.exe,0.03,2025-10-29 07:59,,NO
C:\Windows\System32\iscsidsc.dll,iscsidsc.dll,.dll,0.1,2025-06-22 13:22,,NO
C:\Windows\System32\iscsied.dll,iscsied.dll,.dll,0.04,2025-06-22 13:22,,NO
C:\Windows\System32\iscsiexe.dll,iscsiexe.dll,.dll,0.18,2025-08-29 21:59,,NO
C:\Windows\System32\iscsilog.dll,iscsilog.dll,.dll,0.02,2025-06-25 12:24,,NO
C:\Windows\System32\iscsium.dll,iscsium.dll,.dll,0.05,2025-08-29 21:59,,NO
C:\Windows\System32\iscsiwmi.dll,iscsiwmi.dll,.dll,0.1,2025-06-22 13:22,,NO
C:\Windows\System32\iscsiwmiv2.dll,iscsiwmiv2.dll,.dll,0.14,2025-06-22 13:22,,NO
C:\Windows\System32\ISM.dll,ISM.dll,.dll,2.47,2025-10-29 08:02,,NO
C:\Windows\System32\ISM.exe,ISM.exe,.exe,0.06,2025-06-22 13:10,,NO
C:\Windows\System32\isoburn.exe,isoburn.exe,.exe,0.14,2025-08-29 21:59,,NO
C:\Windows\System32\itircl.dll,itircl.dll,.dll,0.21,2025-08-29 21:58,,NO
C:\Windows\System32\itss.dll,itss.dll,.dll,0.23,2025-10-29 07:58,,NO
C:\Windows\System32\iuilp.dll,iuilp.dll,.dll,0.1,2025-10-29 07:59,,NO
C:\Windows\System32\iumbase.dll,iumbase.dll,.dll,0.05,2025-10-29 07:53,,NO
C:\Windows\System32\iumcrypt.dll,iumcrypt.dll,.dll,0.1,2025-10-29 08:04,,NO
C:\Windows\System32\iumdll.dll,iumdll.dll,.dll,0.04,2025-10-29 07:53,,NO
C:\Windows\System32\IumSdk.dll,IumSdk.dll,.dll,0.03,2025-10-29 07:53,,NO
C:\Windows\System32\iyuv_32.dll,iyuv_32.dll,.dll,0.08,2025-06-22 13:22,,NO
C:\Windows\System32\JavaScriptCollectionAgent.dll,JavaScriptCollectionAgent.dll,.dll,0.04,2025-06-22 13:21,,NO
C:\Windows\System32\joinproviderol.dll,joinproviderol.dll,.dll,0.08,2025-10-29 07:55,,NO
C:\Windows\System32\joinutil.dll,joinutil.dll,.dll,0.18,2025-06-22 13:15,,NO
C:\Windows\System32\JpMapControl.dll,JpMapControl.dll,.dll,0.6,2025-10-29 08:00,,NO
C:\Windows\System32\jpndecoder.dll,jpndecoder.dll,.dll,0.36,2025-10-29 07:59,,NO
C:\Windows\System32\jpninputrouter.dll,jpninputrouter.dll,.dll,0.09,2025-10-29 07:59,,NO
C:\Windows\System32\jpnranker.dll,jpnranker.dll,.dll,0.29,2025-10-29 07:59,,NO
C:\Windows\System32\JpnServiceDS.dll,JpnServiceDS.dll,.dll,0.23,2025-10-29 08:01,,NO
C:\Windows\System32\jscript.dll,jscript.dll,.dll,0.79,2025-10-29 08:03,,NO
C:\Windows\System32\jscript9.dll,jscript9.dll,.dll,4.62,2025-10-29 08:03,,NO
C:\Windows\System32\jscript9diag.dll,jscript9diag.dll,.dll,0.61,2025-10-29 08:03,,NO
C:\Windows\System32\jscript9Legacy.dll,jscript9Legacy.dll,.dll,4.14,2025-10-29 08:03,,NO
C:\Windows\System32\jsproxy.dll,jsproxy.dll,.dll,0.04,2025-10-29 07:58,,NO
C:\Windows\System32\kbd101.dll,kbd101.dll,.dll,0.02,2025-06-22 13:15,,NO
C:\Windows\System32\kbd101a.dll,kbd101a.dll,.dll,0.02,2025-06-22 13:15,,NO
C:\Windows\System32\kbd101b.dll,kbd101b.dll,.dll,0.02,2025-06-22 13:15,,NO
C:\Windows\System32\kbd101c.dll,kbd101c.dll,.dll,0.02,2025-06-22 13:15,,NO
C:\Windows\System32\kbd103.dll,kbd103.dll,.dll,0.02,2025-06-22 13:15,,NO
C:\Windows\System32\kbd106.dll,kbd106.dll,.dll,0.02,2025-06-22 13:15,,NO
C:\Windows\System32\kbd106n.dll,kbd106n.dll,.dll,0.02,2025-06-22 13:15,,NO
